한신평stb,46225,하나카드,하나카드,2020.12.31,14,0,본,A1,2021.05.31,,S,
한신평stb,46225,하나카드,하나카드,2020.06.30,14,0,정기,A1,2020.11.30,,S,
한신평stb,46225,하나카드,하나카드,2019.12.31,14,0,본,A1,2020.05.29,,S,
한신평stb,46225,하나카드,하나카드,2019.06.30,14,0,정기,A1,2019.11.07,,S,
한신평stb,46225,하나카드,하나카드,2018.12.31,14,0,본,A1,2019.06.28,,S,
한신평stb,46225,하나카드,하나카드,2018.06.30,14,0,수시,A1,2019.01.11,,S,
한신평stb,46225,하나카드,하나카드,2018.06.30,11,0,정기,A1,2018.11.30,,S,
한신평stb,46225,하나카드,하나카드,2017.12.31,11,0,본,A1,2018.05.31,,S,
한신평stb,46225,하나카드,하나카드,2017.06.30,11,0,수시,A1,2018.01.05,,S,
한신평stb,46225,하나카드,하나카드,2017.06.30,10,0,정기,A1,2017.11.30,,S,
한신평stb,46225,하나카드,하나카드,2016.12.31,10,0,본,A1,2017.05.31,,S,
한신평stb,46225,하나카드,하나카드,2016.06.30,10,0,정기,A1,2016.11.30,,S,
한신평stb,46225,하나카드,하나카드,2015.12.31,10,0,본,A1,2016.05.31,,S,
한신평stb,46225,하나카드,하나카드,2015.06.30,10,0,수시,A1,2015.12.30,,S,
한신평stb,46225,하나카드,하나카드,2015.06.30,9,0,정기,A1,2015.08.31,,S,
한신평stb,46225,하나카드,하나카드,2014.12.31,9,0,본,A1,2015.06.03,,S,
한신평stb,46225,하나카드,하나카드,,9,0,본,A1,2014.12.12,,S,
나신평stb,46225,하나카드,검색기업명,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
나신평stb,46225,하나카드,하나카드(주),정기,A1,2022.11.29,2022.11.30,20000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2022.05.30,2022.05.31,20000,,,,
나신평stb,46225,하나카드,하나카드(주),수시,A1,2022.01.06,2022.01.06,20000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2021.11.30,2021.11.30,20000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2021.05.31,2021.05.31,20000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2020.11.27,2020.11.30,14000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2020.05.28,2020.05.29,14000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2019.11.28,2019.11.29,14000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2019.05.31,2019.05.31,14000,,,,
나신평stb,46225,하나카드,하나카드(주),수시,A1,2019.01.08,2019.01.08,14000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2018.11.30,2018.11.30,14000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2018.05.31,2018.05.31,14000,,,,
나신평stb,46225,하나카드,하나카드(주),수시,A1,2018.01.03,2018.01.03,11000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2017.12.28,2017.12.29,11000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2017.06.30,2017.06.30,11000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2016.12.07,2016.12.07,9000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2016.06.03,2016.06.03,9000,,,,
나신평stb,46225,하나카드,하나카드(주),수시,A1,2015.12.30,2015.12.30,10000,,,,
나신평stb,46225,하나카드,하나카드(주),정기,A1,2015.11.02,2015.11.02,10000,,,,
나신평stb,46225,하나카드,하나카드(주),본,A1,2015.06.30,2015.06.30,10000,,,,
나신평stb,46225,하나카드,본,A1,2014.12.10,2014.12.10,9000,,,,,
한신평cp,46226,에스케이어드밴스드,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,46226,에스케이어드밴스드,에스케이어드밴스드,2019.06.30,정기,A2,2019.09.10,,S,,,
한신평cp,46226,에스케이어드밴스드,에스케이어드밴스드,2018.12.31,본,A2,2019.06.12,,S,,,
나신평cp,46226,에스케이어드밴스드,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,46226,에스케이어드밴스드,에스케이어드밴스드(주),정기,A2,2019.09.10,2019.09.10,2020.06.30,,,,
나신평cp,46226,에스케이어드밴스드,에스케이어드밴스드(주),본,A2,2019.06.12,2019.06.12,2020.06.30,,,,
한신평cp,46710,나래에너지서비스,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,46710,나래에너지서비스,나래에너지서비스,2021.06.30,정기,A2+,2021.12.30,,S,,,
한신평cp,46710,나래에너지서비스,나래에너지서비스,2020.12.31,본,A2+,2021.05.13,,S,,,
한신평cp,46710,나래에너지서비스,나래에너지서비스,2017.12.31,수시,WR,2018.12.14,,S,,,
한신평cp,46710,나래에너지서비스,나래에너지서비스,2017.12.31,본,A2+,2018.06.28,,S,,,
한신평cp,46710,나래에너지서비스,나래에너지서비스,2016.12.31,본,A2+,2017.09.26,,S,,,
나신평cp,46710,나래에너지서비스,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,46710,나래에너지서비스,나래에너지서비스(주),본,A2+,2022.09.29,2022.09.30,2023.06.30,,,,
나신평cp,46710,나래에너지서비스,나래에너지서비스(주),수시,취소,2018.12.14,2018.12.14,2018.12.14,,,,
나신평cp,46710,나래에너지서비스,나래에너지서비스(주),본,A2+,2018.06.29,2018.06.29,2018.12.14,,,,
나신평cp,46710,나래에너지서비스,나래에너지서비스(주),본,A2+,2017.09.27,2017.09.27,2018.06.30,,,,
한신평cp,46852,미래에셋자산운용,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,46852,미래에셋자산운용,미래에셋자산운용,2021.12.31,본,A1,2022.09.15,,S,,,
나신평cp,46852,미래에셋자산운용,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,46852,미래에셋자산운용,미래에셋자산운용(주),본,A1,2022.09.14,2022.09.15,2023.06.30,,,,
한신평cp,46860,한국투자캐피탈,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2022.06.30,수시,A1보증,2023.02.13,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2022.06.30,수시,A1보증,2023.01.03,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2022.06.30,정기,A2,2022.12.08,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2022.06.30,정기,A1보증,2022.12.08,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2021.12.31,본,A2,2022.06.08,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2021.12.31,본,A1보증,2022.06.08,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2021.06.30,정기,A2,2021.12.09,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2021.06.30,정기,A1보증,2021.12.09,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2020.12.31,본,A2,2021.06.15,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2020.12.31,본,A1보증,2021.06.15,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2020.06.30,정기,A2,2020.12.07,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2020.06.30,정기,A1보증,2020.12.07,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2019.12.31,본,A2,2020.06.24,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2019.12.31,본,A1보증,2020.06.24,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2019.06.30,정기,A1보증,2019.11.29,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2019.06.30,정기,A2,2019.11.29,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2018.12.31,본,A2,2019.06.25,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2018.12.31,본,A1보증,2019.06.25,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2018.06.30,정기,A1보증,2018.11.22,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2018.06.30,정기,A2,2018.11.22,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2017.12.31,본,A2,2018.08.27,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2017.12.31,본,A1보증,2018.06.26,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2017.06.30,정기,A1보증,2017.12.21,,S,,,
한신평cp,46860,한국투자캐피탈,한국투자캐피탈,2016.12.31,본,A1보증,2017.06.28,,S,,,
나신평cp,46860,한국투자캐피탈,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2023.02.10,2023.02.10,2023.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2023.01.03,2023.01.04,2023.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기,A2,2022.12.09,2022.12.09,2023.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2022.12.09,2022.12.09,2022.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본,A2,2022.06.20,2022.06.20,2023.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2022.04.28,2022.04.28,2022.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2021.12.09,2021.12.09,2021.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기,A2,2021.12.09,2021.12.09,2022.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본,A2,2021.06.15,2021.06.15,2022.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2021.06.15,2021.06.15,2021.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2020.12.04,2020.12.04,2020.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기,A2,2020.12.04,2020.12.04,2021.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2020.06.22,2020.06.22,2020.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본,A2,2020.06.12,2020.06.12,2021.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2020.03.25,2020.03.25,2020.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2019.12.24,2019.12.24,2019.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기,A2,2019.11.29,2019.11.29,2020.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2019.06.21,2019.06.21,2019.12.31,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본,A2,2019.06.21,2019.06.21,2020.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2018.01.24,2018.01.24,2018.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2017.12.22,2017.12.22,2018.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2017.09.20,2017.09.20,2018.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2017.08.18,2017.08.18,2018.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2017.06.28,2017.06.28,2018.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2017.02.17,2017.02.17,2017.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2016.12.30,2016.12.30,2017.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2016.06.17,2016.06.17,2017.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2016.04.08,2016.04.08,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2016.02.12,2016.02.12,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2016.01.13,2016.01.13,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),정기 A1(한국투자금융지주(주),보증),2015.12.22,2015.12.22,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2015.09.10,2015.09.10,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2015.08.12,2015.08.12,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2015.06.15,2015.06.15,2016.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2015.04.27,2015.04.27,2015.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),수시 A1(한국투자금융지주(주),보증),2015.02.23,2015.02.23,2015.06.30,,,,
나신평cp,46860,한국투자캐피탈,한국투자캐피탈(주),본 A1(한국투자금융지주(주),보증),2014.12.12,2014.12.12,2015.06.30,,,,
한신평stb,46860,한국투자캐피탈,재무기준일,발행한도(억원),평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평stb,46860,한국투자캐피탈,한국투자캐피탈,2020.06.30,2,0,정기,A2,2020.12.07,,S,
한신평stb,46860,한국투자캐피탈,한국투자캐피탈,2019.12.31,2,0,본,A2,2020.06.24,,S,
한신평stb,46860,한국투자캐피탈,한국투자캐피탈,2018.12.31,2,0,본,A2,2020.03.24,,S,
나신평stb,46860,한국투자캐피탈,검색기업명,평정,현재등급,등급결정일,등급확정일,발행한도(억원),발행금액(억원),요지,재무,보고서
나신평stb,46860,한국투자캐피탈,한국투자캐피탈(주),정기,A2,2020.12.04,2020.12.04,2000,,,,
나신평stb,46860,한국투자캐피탈,한국투자캐피탈(주),본,A2,2020.06.12,2020.06.12,2000,,,,
나신평stb,46860,한국투자캐피탈,본,A2,2020.03.25,2020.03.25,2000,,,,,
나신평cp,47104,한솔제지,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2023.03.22,2023.03.22,2024.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2022.12.19,2022.12.20,2023.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2022.05.23,2022.05.24,2023.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2021.11.12,2021.11.12,2022.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2021.04.15,2021.04.16,2022.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2020.11.02,2020.11.02,2021.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2020.05.07,2020.05.08,2021.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2019.12.04,2019.12.05,2020.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2019.05.10,2019.05.10,2020.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2018.10.30,2018.10.31,2019.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2018.04.10,2018.04.11,2019.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2017.12.06,2017.12.06,2018.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2017.05.26,2017.05.26,2018.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2016.12.16,2016.12.16,2017.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2016.06.03,2016.06.03,2017.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),정기,A2,2015.09.24,2015.09.24,2016.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2015.03.23,2015.03.23,2016.06.30,,,,
나신평cp,47104,한솔제지,한솔제지(주),본,A2,2015.01.12,2015.01.12,2015.06.30,,,,
한신평cp,47315,파주에너지서비스,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,47315,파주에너지서비스,파주에너지서비스,2020.12.31,본,A1,2021.10.26,,S,,,
한신평cp,47315,파주에너지서비스,파주에너지서비스,2017.12.31,본,A1,2018.11.23,,S,,,
나신평cp,47315,파주에너지서비스,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,47315,파주에너지서비스,파주에너지서비스(주),본,A1,2021.10.15,2021.10.18,2022.06.30,,,,
나신평cp,47315,파주에너지서비스,파주에너지서비스(주),본,A1,2018.11.23,2018.11.23,2019.06.30,,,,
나신평cp,47436,DL에너지,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,47436,DL에너지,디엘에너지(주),본,A2-,2020.03.26,2020.03.27,2020.06.30,,,,
나신평cp,47436,DL에너지,디엘에너지(주),본,A2-,2016.11.22,2016.11.23,2017.06.30,,,,
한신평cp,47571,산와대부,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,47571,산와대부,산와대부,2019.06.30,정기,A2-,2019.12.12,,S,,,
한신평cp,47571,산와대부,산와대부,2018.12.31,본,A2-,2019.06.24,,S,,,
한신평cp,47571,산와대부,산와대부,2018.06.30,정기,A2-,2018.12.19,,S,,,
한신평cp,47571,산와대부,산와대부,2017.12.31,본,A2-,2018.06.21,,S,,,
한신평cp,47571,산와대부,산와대부,2016.06.30,정기,A2-,2016.12.29,,S,,,
한신평cp,47571,산와대부,산와대부,2015.12.31,본,A2-,2016.06.30,,S,,,
나신평cp,47571,산와대부,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,47571,산와대부,산와대부(주),정기,A2-,2017.12.28,2017.12.28,2018.06.30,,,,
나신평cp,47571,산와대부,산와대부(주),본,A2-,2017.06.30,2017.06.30,2018.06.30,,,,
나신평cp,47571,산와대부,산와대부(주),정기,A2-,2016.12.29,2016.12.29,2017.06.30,,,,
나신평cp,47571,산와대부,산와대부(주),본,A2-,2016.06.30,2016.06.30,2017.06.30,,,,
나신평cp,47571,산와대부,산와대부(주),정기,A2-,2016.01.12,2016.01.12,2016.06.30,,,,
나신평cp,47571,산와대부,산와대부(주),본,A2-,2015.04.08,2015.04.08,2016.06.30,,,,
한신평cp,47679,이덕아이앤씨,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,47679,이덕아이앤씨,이덕아이앤씨,2021.12.31,본,A1보증,2022.09.02,,S,,,
한신평cp,47679,이덕아이앤씨,이덕아이앤씨,2021.12.31,본,A1보증,2022.06.22,,S,,,
한신평cp,47679,이덕아이앤씨,이덕아이앤씨,2020.12.31,본,A1보증,2022.03.02,,S,,,
한신평cp,48153,서영이앤티,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,48153,서영이앤티,서영이앤티,2020.12.31,수시,WR보증,2021.12.28,,S,,,
한신평cp,48153,서영이앤티,서영이앤티,2020.12.31,본,A1보증,2021.06.18,,S,,,
나신평cp,48153,서영이앤티,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,48153,서영이앤티,서영이앤티(주),수시 취소((주)신한은행,보증),2021.12.22,2021.12.22,2021.12.22,,,,
나신평cp,48153,서영이앤티,서영이앤티(주),본 A1((주)신한은행,보증),2021.06.17,2021.06.17,2021.12.22,,,,
한신평cp,48968,엘아이지,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,48968,엘아이지,엘아이지,2022.06.30,정기,A2+,2022.10.20,,S,,,
한신평cp,48968,엘아이지,엘아이지,2021.12.31,본,A2+,2022.06.13,,S,,,
한신평cp,48968,엘아이지,엘아이지,2021.06.30,정기,A2+,2021.10.20,,S,,,
한신평cp,48968,엘아이지,엘아이지,2020.12.31,본,A2+,2021.06.04,,S,,,
한신평cp,48968,엘아이지,엘아이지,2020.06.30,정기,A2+,2020.10.22,,S,,,
한신평cp,48968,엘아이지,엘아이지,2019.12.31,본,A2+,2020.06.24,,S,,,
한신평cp,48968,엘아이지,엘아이지,2019.06.30,정기,A2+,2019.10.25,,S,,,
한신평cp,48968,엘아이지,엘아이지,2018.12.31,본,A2+,2019.06.14,,S,,,
한신평cp,48968,엘아이지,엘아이지,2018.06.30,정기,A2+,2018.10.26,,S,,,
한신평cp,48968,엘아이지,엘아이지,2017.12.31,본,A2+,2018.06.15,,S,,,
한신평cp,48968,엘아이지,엘아이지,2017.06.30,정기,A2+,2017.10.27,,S,,,
한신평cp,48968,엘아이지,엘아이지,2016.12.31,본,A2+,2017.06.19,,S,,,
한신평cp,48968,엘아이지,엘아이지,2016.06.30,정기,A2+,2016.10.27,,S,,,
한신평cp,48968,엘아이지,엘아이지,2015.12.31,본,A2+,2016.05.11,,S,,,
한신평cp,48968,엘아이지,엘아이지,2014.12.31,본,A2+,2015.10.21,,S,,,
나신평cp,48968,엘아이지,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2022.12.29,2022.12.30,2023.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2022.06.02,2022.06.03,2023.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2021.12.22,2021.12.22,2022.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2021.04.30,2021.04.30,2022.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2020.12.23,2020.12.24,2021.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2020.04.20,2020.04.20,2021.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2019.12.17,2019.12.18,2020.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2019.03.27,2019.03.28,2020.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2018.12.31,2018.12.31,2019.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2018.04.26,2018.04.26,2019.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2017.12.26,2017.12.26,2018.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2017.05.08,2017.05.08,2018.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2016.10.21,2016.10.21,2017.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2016.05.31,2016.05.31,2017.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2015.12.18,2015.12.21,2016.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2015.04.30,2015.04.30,2016.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2014.12.02,2014.12.02,2015.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2014.04.24,2014.04.24,2015.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2013.12.27,2013.12.27,2014.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2013.04.23,2013.04.23,2014.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2012.12.31,2012.12.31,2013.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2012.05.02,2012.05.02,2013.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2011.12.23,2011.12.23,2012.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2011.06.30,2011.06.30,2012.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A1,2011.01.03,2011.01.03,2011.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A1,2010.04.23,2010.04.23,2011.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),수시,A1,2010.03.04,2010.03.04,2010.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A2+,2009.12.31,2009.12.31,2010.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A2+,2009.04.02,2009.04.02,2010.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),수시,A2+,2009.03.02,2009.03.02,2009.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A2,2008.12.31,2008.12.31,2009.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A2,2008.04.15,2008.04.15,2009.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A2-,2007.12.21,2007.12.21,2008.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A2-,2007.06.21,2007.06.21,2008.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A3+,2007.01.23,2007.01.23,2007.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A3+,2006.06.29,2006.06.29,2007.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),정기,A3+,2005.12.30,2005.12.30,2006.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A3+,2005.06.30,2005.06.30,2006.06.30,,,,
나신평cp,48968,엘아이지,엘아이지넥스원(주),본,A3+,2004.07.02,2004.07.02,2006.01.01,,,,
한신평cp,49938,군장에너지,검색기업명,재무기준일,평가종류,등급,평가일,유효일,리포트,ESG인증,,
한신평cp,49938,군장에너지,군장에너지,2019.12.31,수시,WR,2020.11.02,,S,,,
한신평cp,49938,군장에너지,군장에너지,2019.12.31,본,A2+,2020.10.13,,S,,,
나신평cp,50466,신세계동대구복합환승센터,검색기업명,평정,현재등급,등급결정일,등급확정일,유효기간,요지,재무,보고서,
나신평cp,50466,신세계동대구복합환승센터,(주)신세계동대구복합환승센터,정기,A1,2022.12.08,2022.12.09,2023.06.30,,,,
나신평cp,50466,신세계동대구복합환승센터,(주)신세계동대구복합환승센터,본,A1,2022.06.15,2022.06.16,2023.06.30,,,,
나신평cp,50466,신세계동대구복합환승센터,(주)신세계동대구복합환승센터,정기,A1,2021.12.23,2021.12.24,2022.06.30,,,,
